,Unnamed: 0,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_bin,person_income_bin,person_emp_length_bin,loan_amnt_bin,loan_percent_income_bin,cb_person_cred_hist_length_bin,loan_intent_bin
18326,19935,27,27900,RENT,3.0,MEDICAL,A,10625,7.9,1,0.38,N,5,person_age_Bin3,person_income_Bin1,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin4
18327,19936,32,37000,MORTGAGE,3.0,PERSONAL,B,3000,11.49,0,0.08,N,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18328,19937,28,37000,MORTGAGE,4.0,EDUCATION,A,10000,7.49,0,0.27,N,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin2
18329,19938,34,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,4400,10.99,0,0.12,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18330,19939,35,31000,MORTGAGE,2.0,PERSONAL,B,8875,11.99,1,0.29,N,7,person_age_Bin4,person_income_Bin2,person_emp_length_Bin2,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin3
18331,19940,27,33000,RENT,4.0,MEDICAL,A,10625,6.62,1,0.32,N,5,person_age_Bin3,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18332,19941,28,37000,MORTGAGE,12.0,PERSONAL,B,1000,10.99,0,0.03,N,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin3
18333,19942,31,34000,RENT,15.0,PERSONAL,C,10625,14.79,1,0.31,Y,6,person_age_Bin4,person_income_Bin2,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin3
18334,19943,29,35000,RENT,1.0,DEBTCONSOLIDATION,A,10625,7.9,0,0.3,N,8,person_age_Bin3,person_income_Bin2,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin5
18335,19944,33,31000,MORTGAGE,2.0,PERSONAL,B,13000,10.74,1,0.42,N,6,person_age_Bin4,person_income_Bin2,person_emp_length_Bin2,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin3
18336,19945,35,39000,RENT,5.0,PERSONAL,B,10625,11.246900000000004,0,0.27,N,9,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin3
18337,19946,29,37000,OWN,2.0,EDUCATION,A,2800,7.66,0,0.08,N,5,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18338,19947,34,35000,RENT,3.0,MEDICAL,C,10600,15.96,0,0.3,N,10,person_age_Bin4,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18339,19948,33,65600,RENT,4.0,PERSONAL,C,10600,12.99,0,0.16,N,7,person_age_Bin4,person_income_Bin4,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
18340,19949,33,35000,RENT,12.0,MEDICAL,A,10550,7.536250000000004,0,0.3,N,10,person_age_Bin4,person_income_Bin2,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18341,19950,29,49668,RENT,4.0,DEBTCONSOLIDATION,A,10525,7.9,0,0.21,N,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin5
18342,19951,29,37000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,4800,10.36,0,0.13,N,7,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18343,19952,33,37000,MORTGAGE,2.0,PERSONAL,B,13000,10.36,0,0.35,N,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin3
18344,19953,35,31000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,5000,14.46,1,0.16,Y,5,person_age_Bin4,person_income_Bin2,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin5
18345,19954,32,37000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,12000,11.86,0,0.32,N,9,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18346,19955,30,31000,MORTGAGE,3.0,EDUCATION,A,13000,7.88,1,0.42,N,8,person_age_Bin4,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin2
18347,19956,34,38000,RENT,3.0,MEDICAL,C,10500,13.49,0,0.28,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18348,19957,33,38400,RENT,6.0,MEDICAL,B,10500,11.99,0,0.27,N,8,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18349,19958,28,40000,RENT,6.0,EDUCATION,C,10500,14.27,0,0.26,N,10,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin2
18350,19959,31,50000,RENT,3.0,PERSONAL,A,10500,6.17,0,0.21,N,8,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
18351,19960,30,44000,RENT,0.0,PERSONAL,D,10500,15.58,1,0.24,Y,10,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin3
18352,19961,33,53796,RENT,1.0,DEBTCONSOLIDATION,B,10500,11.14,0,0.2,N,6,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin5
18353,19962,31,37000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,22000,12.73,0,0.59,Y,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin5
18354,19963,28,60000,RENT,10.0,HOMEIMPROVEMENT,C,10500,15.27,0,0.17,Y,6,person_age_Bin3,person_income_Bin4,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin4
18355,19964,34,62100,RENT,1.0,EDUCATION,B,10500,11.26,0,0.17,N,5,person_age_Bin4,person_income_Bin4,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
18356,19965,31,66000,RENT,11.0,HOMEIMPROVEMENT,B,10500,12.69,0,0.16,N,10,person_age_Bin4,person_income_Bin4,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin4
18357,19966,28,75000,RENT,0.0,MEDICAL,B,10500,9.63,0,0.14,N,10,person_age_Bin3,person_income_Bin4,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18358,19967,27,75600,RENT,11.0,HOMEIMPROVEMENT,B,10500,12.69,0,0.14,N,5,person_age_Bin3,person_income_Bin4,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18359,19969,34,55500,RENT,2.0,PERSONAL,A,10450,7.51,0,0.19,N,10,person_age_Bin4,person_income_Bin4,person_emp_length_Bin2,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
18360,19971,27,30456,RENT,0.0,VENTURE,A,10400,6.91,1,0.34,N,6,person_age_Bin3,person_income_Bin2,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin1
18361,19972,29,31400,RENT,3.0,MEDICAL,B,10400,10.71,1,0.33,N,7,person_age_Bin3,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin4
18362,19973,32,32004,RENT,10.0,DEBTCONSOLIDATION,C,10400,15.27,1,0.32,N,9,person_age_Bin4,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin5
18363,19974,28,39000,RENT,2.0,EDUCATION,B,10400,10.37,0,0.27,N,10,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin2
18364,19975,30,31000,MORTGAGE,3.0,VENTURE,D,12000,14.42,1,0.39,N,5,person_age_Bin4,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin1
18365,19976,27,45000,RENT,12.0,DEBTCONSOLIDATION,C,10400,14.65,0,0.23,N,9,person_age_Bin3,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin5
18366,19977,30,37017,MORTGAGE,3.0,PERSONAL,A,9000,6.54,0,0.24,N,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin3
18367,19978,27,51600,RENT,1.0,PERSONAL,F,10400,18.25,1,0.2,Y,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
18368,19979,27,62000,RENT,9.0,EDUCATION,C,10400,13.49,0,0.17,Y,10,person_age_Bin3,person_income_Bin4,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
18369,19980,29,31100,MORTGAGE,9.0,DEBTCONSOLIDATION,E,3000,16.82,1,0.1,Y,5,person_age_Bin3,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18370,19981,28,65000,RENT,9.0,PERSONAL,A,10400,5.42,0,0.16,N,8,person_age_Bin3,person_income_Bin4,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
18371,19982,27,80400,RENT,11.0,EDUCATION,B,10400,11.86,0,0.13,N,6,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18372,19983,27,35000,RENT,5.0,MEDICAL,C,10375,14.27,0,0.3,N,5,person_age_Bin3,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18373,19984,29,32400,RENT,5.0,VENTURE,A,10275,6.62,1,0.32,N,8,person_age_Bin3,person_income_Bin2,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin1
18374,19985,30,37200,MORTGAGE,0.0,MEDICAL,C,6600,13.49,0,0.18,N,9,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin4
18375,19986,33,37200,MORTGAGE,3.0,EDUCATION,A,3000,6.92,0,0.08,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18376,19987,29,75000,RENT,1.0,VENTURE,C,10250,12.23,0,0.14,Y,10,person_age_Bin3,person_income_Bin4,person_emp_length_Bin1,loan_amnt_Bin2,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
18377,19988,28,50000,RENT,4.0,EDUCATION,C,10225,13.610699999999984,0,0.2,Y,7,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
18378,19990,28,45000,RENT,6.0,MEDICAL,D,3600,16.29,0,0.08,N,7,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18379,19991,27,45000,RENT,6.0,VENTURE,B,3600,12.42,0,0.08,N,8,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
18380,19992,28,37290,MORTGAGE,7.0,PERSONAL,A,5500,5.42,0,0.15,N,5,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18381,19993,33,48000,RENT,4.0,DEBTCONSOLIDATION,B,3600,11.99,0,0.07,N,10,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18382,19994,32,48000,RENT,15.0,DEBTCONSOLIDATION,A,3600,6.92,0,0.07,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18383,19995,35,37400,MORTGAGE,3.0,VENTURE,D,10750,15.95,0,0.29,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin1
18384,19996,29,50000,RENT,9.0,MEDICAL,C,3600,15.27,0,0.07,Y,10,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18385,19997,34,50000,RENT,0.0,PERSONAL,B,3600,11.99,0,0.07,N,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18386,19998,33,50000,RENT,5.0,EDUCATION,C,3600,13.8,0,0.07,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18387,19999,29,52000,RENT,4.0,PERSONAL,B,3600,11.71,0,0.07,N,8,person_age_Bin3,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18388,20000,33,53000,RENT,4.0,DEBTCONSOLIDATION,B,3600,9.25,0,0.07,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18389,20001,29,54996,RENT,8.0,DEBTCONSOLIDATION,A,3600,9.63,0,0.07,N,5,person_age_Bin3,person_income_Bin4,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18390,20002,33,55000,RENT,5.0,PERSONAL,A,3600,6.99,0,0.07,N,6,person_age_Bin4,person_income_Bin4,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18391,20003,34,37500,MORTGAGE,14.0,MEDICAL,B,12000,10.742400000000009,0,0.32,N,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin4
18392,20004,31,55000,RENT,2.0,EDUCATION,A,3600,7.51,0,0.07,N,7,person_age_Bin4,person_income_Bin4,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18393,20005,28,49000,RENT,2.0,VENTURE,C,3600,13.98,1,0.07,Y,9,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
18394,20006,28,60000,RENT,3.0,EDUCATION,B,3600,9.63,0,0.06,N,5,person_age_Bin3,person_income_Bin4,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
18395,20007,30,60000,RENT,1.0,DEBTCONSOLIDATION,A,3600,8.59,0,0.06,N,9,person_age_Bin4,person_income_Bin4,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
18396,20008,28,60000,RENT,1.0,DEBTCONSOLIDATION,B,3600,12.21,0,0.06,N,10,person_age_Bin3,person_income_Bin4,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
18397,20009,33,37500,MORTGAGE,3.0,EDUCATION,D,6500,15.33,0,0.17,Y,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
18398,20010,30,69000,RENT,4.0,MEDICAL,C,3600,13.99,0,0.05,N,10,person_age_Bin4,person_income_Bin4,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
18399,20011,27,64000,RENT,3.0,PERSONAL,A,3600,7.49,1,0.06,N,5,person_age_Bin3,person_income_Bin4,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin3
18400,20012,27,70000,RENT,9.0,MEDICAL,C,3600,14.79,0,0.05,Y,10,person_age_Bin3,person_income_Bin4,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
18401,20013,28,37584,OWN,2.0,MEDICAL,B,20000,11.48,0,0.53,N,5,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin5,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin4
18402,20014,33,74400,RENT,15.0,DEBTCONSOLIDATION,C,3600,15.27,0,0.05,N,9,person_age_Bin4,person_income_Bin4,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
18403,20015,28,37620,MORTGAGE,5.0,EDUCATION,B,4000,11.71,0,0.11,N,8,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18404,20016,28,82300,RENT,3.0,VENTURE,A,3600,9.63,0,0.04,N,8,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin1
18405,20017,35,31732,MORTGAGE,0.0,DEBTCONSOLIDATION,C,8000,13.92,1,0.25,N,5,person_age_Bin4,person_income_Bin2,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin4,cb_person_cred_hist_length_Bin2,bin5
18406,20018,35,85000,RENT,1.0,DEBTCONSOLIDATION,A,3600,7.51,0,0.04,N,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
18407,20019,31,62050,RENT,0.0,MEDICAL,D,3600,15.95,1,0.05,N,9,person_age_Bin4,person_income_Bin4,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
18408,20020,30,90000,RENT,14.0,EDUCATION,D,3600,14.91,0,0.04,N,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
18409,20022,29,82438,RENT,14.0,PERSONAL,B,3600,10.99,1,0.04,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin3
18410,20023,27,106000,RENT,11.0,EDUCATION,C,3600,14.27,0,0.03,N,5,person_age_Bin3,person_income_Bin5,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
18411,20024,30,110000,RENT,0.0,DEBTCONSOLIDATION,B,3600,10.71,0,0.03,N,8,person_age_Bin4,person_income_Bin5,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin5
18412,20025,33,102000,RENT,2.0,MEDICAL,D,3600,15.404399999999988,1,0.03,Y,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
18413,20027,33,20000,RENT,5.0,EDUCATION,A,3625,6.99,0,0.18,N,9,person_age_Bin4,person_income_Bin1,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin2
18414,20028,27,54000,RENT,2.0,EDUCATION,A,3625,7.9,0,0.07,N,6,person_age_Bin3,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18415,20029,32,65000,RENT,3.0,PERSONAL,A,3625,6.03,0,0.06,N,8,person_age_Bin4,person_income_Bin4,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin3
18416,20030,31,110000,RENT,2.0,PERSONAL,A,3650,9.63,0,0.03,N,6,person_age_Bin4,person_income_Bin5,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin3
18417,20031,35,19200,RENT,2.0,VENTURE,A,3675,8.49,1,0.19,N,7,person_age_Bin4,person_income_Bin1,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin1
18418,20032,32,25000,RENT,9.0,DEBTCONSOLIDATION,B,3700,9.91,0,0.15,N,6,person_age_Bin4,person_income_Bin1,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin5
18419,20033,28,25200,RENT,2.0,EDUCATION,B,3700,9.62,0,0.15,N,8,person_age_Bin3,person_income_Bin1,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin2
18420,20034,31,29000,RENT,4.0,PERSONAL,B,3700,9.91,1,0.13,N,7,person_age_Bin4,person_income_Bin2,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18421,20035,28,40000,RENT,1.0,PERSONAL,C,3700,15.96,0,0.09,N,8,person_age_Bin3,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18422,20036,31,38000,OWN,5.0,VENTURE,B,14000,9.91,0,0.37,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin1
18423,20037,30,38000,MORTGAGE,14.0,PERSONAL,A,6000,6.62,0,0.16,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin3
18424,20038,35,62217,RENT,15.0,EDUCATION,A,3700,7.588000000000003,0,0.06,N,8,person_age_Bin4,person_income_Bin4,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
18425,20039,34,38000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12775,9.91,0,0.34,N,5,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin5
18426,20040,27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,11.058650000000004,1,0.05,N,5,person_age_Bin3,person_income_Bin4,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin4
18427,20041,28,94000,RENT,3.0,EDUCATION,A,3700,7.9,0,0.04,N,9,person_age_Bin3,person_income_Bin5,person_emp_length_Bin3,loan_amnt_Bin1,loan_percent_income_Bin1,cb_person_cred_hist_length_Bin2,bin2
18428,20042,34,25200,RENT,0.0,PERSONAL,C,3750,12.99,0,0.15,Y,6,person_age_Bin4,person_income_Bin1,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin3
18429,20043,30,38000,OWN,14.0,MEDICAL,B,12600,10.880700000000012,0,0.33,N,8,person_age_Bin4,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin3,loan_percent_income_Bin6,cb_person_cred_hist_length_Bin2,bin4
18430,20044,32,50000,RENT,0.0,HOMEIMPROVEMENT,A,3775,6.17,0,0.08,N,8,person_age_Bin4,person_income_Bin3,person_emp_length_Bin1,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18431,20045,32,13200,RENT,2.0,PERSONAL,A,3800,7.29,1,0.29,N,9,person_age_Bin4,person_income_Bin1,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin3
18432,20046,35,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.13,N,7,person_age_Bin4,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin4
18433,20047,32,38000,OWN,2.0,VENTURE,C,4000,14.65,0,0.11,N,9,person_age_Bin4,person_income_Bin3,person_emp_length_Bin2,loan_amnt_Bin1,loan_percent_income_Bin2,cb_person_cred_hist_length_Bin2,bin1
18434,20048,28,38000,MORTGAGE,6.0,VENTURE,B,10200,11.104850000000006,0,0.27,N,10,person_age_Bin3,person_income_Bin3,person_emp_length_Bin4,loan_amnt_Bin2,loan_percent_income_Bin5,cb_person_cred_hist_length_Bin2,bin1
18435,20049,28,38000,OWN,13.0,VENTURE,A,6425,5.42,0,0.17,N,8,person_age_Bin3,person_income_Bin3,person_emp_length_Bin5,loan_amnt_Bin1,loan_percent_income_Bin3,cb_person_cred_hist_length_Bin2,bin1
